NRGSTREAM Data Extract for stream : ERC - System Wide Wind Output
Generated at : 11/27/2023 09:14 with : 1461 records
Date criteria from : Jan 01 2011 to : Jan 01 2015
Data Interval : 1440 minutes

Date/Time,MW
03/22/2012 00:00,3571.30
03/23/2012 00:00,1046.20
03/24/2012 00:00,2040.62
03/25/2012 00:00,3649.83
03/26/2012 00:00,5230.62
03/27/2012 00:00,4388.85
03/28/2012 00:00,3477.59
03/29/2012 00:00,3437.89
03/30/2012 00:00,2857.05
03/31/2012 00:00,1980.69
04/01/2012 00:00,5354.79
04/02/2012 00:00,4929.86
04/03/2012 00:00,2486.15
04/04/2012 00:00,1696.80
04/05/2012 00:00,960.68
04/06/2012 00:00,4560.39
04/07/2012 00:00,4282.36
04/08/2012 00:00,1289.14
04/09/2012 00:00,2755.72
04/10/2012 00:00,2738.55
04/11/2012 00:00,4047.92
04/12/2012 00:00,5720.77
04/13/2012 00:00,5775.98
04/14/2012 00:00,7139.11
04/15/2012 00:00,4905.18
04/16/2012 00:00,1789.34
04/17/2012 00:00,2002.19
04/18/2012 00:00,5593.08
04/19/2012 00:00,4680.08
04/20/2012 00:00,4617.74
04/21/2012 00:00,1303.31
04/22/2012 00:00,2510.07
04/23/2012 00:00,2605.46
04/24/2012 00:00,3863.21
04/25/2012 00:00,4382.27
04/26/2012 00:00,3345.17
04/27/2012 00:00,4559.29
04/28/2012 00:00,4251.11
04/29/2012 00:00,4304.50
04/30/2012 00:00,4814.53
05/01/2012 00:00,6159.31
05/02/2012 00:00,5116.20
05/03/2012 00:00,3351.14
05/04/2012 00:00,3880.78
05/05/2012 00:00,4434.61
05/06/2012 00:00,4024.39
05/07/2012 00:00,3063.04
05/08/2012 00:00,2525.61
05/09/2012 00:00,657.94
05/10/2012 00:00,2358.93
05/11/2012 00:00,634.35
05/12/2012 00:00,1360.64
05/13/2012 00:00,547.22
05/14/2012 00:00,698.41
05/15/2012 00:00,466.19
05/16/2012 00:00,959.69
05/17/2012 00:00,3126.37
05/18/2012 00:00,6221.80
05/19/2012 00:00,5533.65
05/20/2012 00:00,2914.96
05/21/2012 00:00,1365.70
05/22/2012 00:00,3399.64
05/23/2012 00:00,5847.32
05/24/2012 00:00,4882.39
05/25/2012 00:00,5901.54
05/26/2012 00:00,6301.44
05/27/2012 00:00,6028.90
05/28/2012 00:00,4014.34
05/29/2012 00:00,3568.86
05/30/2012 00:00,5457.96
05/31/2012 00:00,3741.21
06/01/2012 00:00,2743.98
06/02/2012 00:00,3892.57
06/03/2012 00:00,6025.78
06/04/2012 00:00,3376.24
06/05/2012 00:00,1455.16
06/06/2012 00:00,2195.73
06/07/2012 00:00,2558.84
06/08/2012 00:00,1149.65
06/09/2012 00:00,3928.72
06/10/2012 00:00,4087.56
06/11/2012 00:00,3703.82
06/12/2012 00:00,3619.01
06/13/2012 00:00,3806.33
06/14/2012 00:00,5240.73
06/15/2012 00:00,4243.24
06/16/2012 00:00,2877.59
06/17/2012 00:00,2362.68
06/18/2012 00:00,5864.88
06/19/2012 00:00,7271.91
06/20/2012 00:00,6527.83
06/21/2012 00:00,2479.21
06/22/2012 00:00,1288.62
06/23/2012 00:00,2175.45
06/24/2012 00:00,1916.65
06/25/2012 00:00,1239.36
06/26/2012 00:00,1311.77
06/27/2012 00:00,2181.28
06/28/2012 00:00,3364.54
06/29/2012 00:00,3294.28
06/30/2012 00:00,2872.41
07/01/2012 00:00,3014.67
07/02/2012 00:00,5399.25
07/03/2012 00:00,5569.49
07/04/2012 00:00,4991.55
07/05/2012 00:00,3851.74
07/06/2012 00:00,2064.18
07/07/2012 00:00,1785.60
07/08/2012 00:00,1793.07
07/09/2012 00:00,1530.84
07/10/2012 00:00,1305.12
07/11/2012 00:00,1199.45
07/12/2012 00:00,519.08
07/13/2012 00:00,1012.93
07/14/2012 00:00,1423.98
07/15/2012 00:00,2003.15
07/16/2012 00:00,3001.61
07/17/2012 00:00,4022.80
07/18/2012 00:00,3201.27
07/19/2012 00:00,2654.72
07/20/2012 00:00,1899.68
07/21/2012 00:00,1706.06
07/22/2012 00:00,2117.85
07/23/2012 00:00,3353.47
07/24/2012 00:00,4119.25
07/25/2012 00:00,5074.34
