NRGSTREAM Data Extract for stream : ERC - System Wide Wind Output
Generated at : 11/26/2023 13:59 with : 2000 records
Date criteria from : Jun 06 2018 to : Nov 28 2023
Data Interval : 1440 minutes

Date/Time,MW
03/18/2020 00:00,10466.34
03/19/2020 00:00,14902.81
03/20/2020 00:00,11673.66
03/21/2020 00:00,4583.27
03/22/2020 00:00,4558.53
03/23/2020 00:00,7864.90
03/24/2020 00:00,8623.75
03/25/2020 00:00,10355.11
03/26/2020 00:00,14053.32
03/27/2020 00:00,11475.57
03/28/2020 00:00,14956.64
03/29/2020 00:00,7514.52
03/30/2020 00:00,10693.52
03/31/2020 00:00,6886.97
04/01/2020 00:00,15897.53
04/02/2020 00:00,13650.90
04/03/2020 00:00,12972.06
04/04/2020 00:00,5959.20
04/05/2020 00:00,7119.55
04/06/2020 00:00,9676.30
04/07/2020 00:00,8642.44
04/08/2020 00:00,7452.25
04/09/2020 00:00,5497.84
04/10/2020 00:00,10108.69
04/11/2020 00:00,12860.03
04/12/2020 00:00,15742.72
04/13/2020 00:00,9952.84
04/14/2020 00:00,6609.80
04/15/2020 00:00,8624.48
04/16/2020 00:00,15625.85
04/17/2020 00:00,8763.36
04/18/2020 00:00,5843.58
04/19/2020 00:00,9806.58
04/20/2020 00:00,4923.75
04/21/2020 00:00,8466.31
04/22/2020 00:00,13543.07
04/23/2020 00:00,6381.22
04/24/2020 00:00,13981.47
04/25/2020 00:00,7782.03
04/26/2020 00:00,14630.44
04/27/2020 00:00,14007.51
04/28/2020 00:00,13568.84
04/29/2020 00:00,11042.86
04/30/2020 00:00,9050.20
05/01/2020 00:00,16361.79
05/02/2020 00:00,14892.57
05/03/2020 00:00,10458.18
05/04/2020 00:00,13312.07
05/05/2020 00:00,12583.85
05/06/2020 00:00,7524.37
05/07/2020 00:00,17321.36
05/08/2020 00:00,15784.19
05/09/2020 00:00,6697.49
05/10/2020 00:00,8239.89
05/11/2020 00:00,13982.02
05/12/2020 00:00,8358.96
05/13/2020 00:00,15339.86
05/14/2020 00:00,12020.36
05/15/2020 00:00,13485.78
05/16/2020 00:00,4437.48
05/17/2020 00:00,3080.74
05/18/2020 00:00,9385.66
05/19/2020 00:00,10978.93
05/20/2020 00:00,11125.24
05/21/2020 00:00,11382.92
05/22/2020 00:00,11705.26
05/23/2020 00:00,17350.91
05/24/2020 00:00,14717.59
05/25/2020 00:00,8363.52
05/26/2020 00:00,4182.83
05/27/2020 00:00,6657.01
05/28/2020 00:00,7342.11
05/29/2020 00:00,4426.70
05/30/2020 00:00,6652.33
05/31/2020 00:00,6485.17
06/01/2020 00:00,6558.81
06/02/2020 00:00,7009.53
06/03/2020 00:00,6620.25
06/04/2020 00:00,9209.20
06/05/2020 00:00,8710.55
06/06/2020 00:00,10166.12
06/07/2020 00:00,9615.13
06/08/2020 00:00,10876.42
06/09/2020 00:00,14841.93
06/10/2020 00:00,6358.60
06/11/2020 00:00,11815.50
06/12/2020 00:00,9767.32
06/13/2020 00:00,11211.11
06/14/2020 00:00,10647.43
06/15/2020 00:00,11120.63
06/16/2020 00:00,13372.71
06/17/2020 00:00,16458.09
06/18/2020 00:00,13741.11
06/19/2020 00:00,14768.15
06/20/2020 00:00,10375.22
06/21/2020 00:00,15416.75
06/22/2020 00:00,13643.49
06/23/2020 00:00,7408.52
06/24/2020 00:00,4808.81
06/25/2020 00:00,7680.66
06/26/2020 00:00,12966.78
06/27/2020 00:00,16988.74
06/28/2020 00:00,18241.68
06/29/2020 00:00,19031.96
06/30/2020 00:00,16576.71
07/01/2020 00:00,13061.04
07/02/2020 00:00,10527.33
07/03/2020 00:00,6693.49
07/04/2020 00:00,5642.52
07/05/2020 00:00,6420.31
07/06/2020 00:00,5154.57
07/07/2020 00:00,5755.66
07/08/2020 00:00,10989.41
07/09/2020 00:00,15349.46
07/10/2020 00:00,12888.77
07/11/2020 00:00,10930.52
07/12/2020 00:00,10673.49
07/13/2020 00:00,13722.87
07/14/2020 00:00,15458.93
07/15/2020 00:00,13965.70
07/16/2020 00:00,10175.08
07/17/2020 00:00,10686.10
07/18/2020 00:00,10832.72
07/19/2020 00:00,9099.69
07/20/2020 00:00,8381.22
07/21/2020 00:00,6341.96
07/22/2020 00:00,5296.59
07/23/2020 00:00,6426.43
07/24/2020 00:00,8010.87
07/25/2020 00:00,9196.09
07/26/2020 00:00,7167.39
07/27/2020 00:00,5686.04
07/28/2020 00:00,5531.65
07/29/2020 00:00,9508.80
07/30/2020 00:00,12293.00
07/31/2020 00:00,5820.47
08/01/2020 00:00,2416.34
08/02/2020 00:00,3794.17
08/03/2020 00:00,4150.46
08/04/2020 00:00,8053.00
08/05/2020 00:00,10854.49
08/06/2020 00:00,13986.29
08/07/2020 00:00,15346.59
08/08/2020 00:00,13500.62
08/09/2020 00:00,14968.01
08/10/2020 00:00,14701.24
08/11/2020 00:00,12894.57
08/12/2020 00:00,12666.28
08/13/2020 00:00,12860.46
08/14/2020 00:00,10200.31
08/15/2020 00:00,5806.46
08/16/2020 00:00,5978.42
08/17/2020 00:00,3961.48
08/18/2020 00:00,2134.95
08/19/2020 00:00,5417.14
08/20/2020 00:00,8434.34
08/21/2020 00:00,7385.91
08/22/2020 00:00,7941.86
08/23/2020 00:00,7158.13
08/24/2020 00:00,6747.68
08/25/2020 00:00,4468.28
08/26/2020 00:00,5371.38
08/27/2020 00:00,6213.31
08/28/2020 00:00,11175.64
08/29/2020 00:00,8592.33
08/30/2020 00:00,9318.13
08/31/2020 00:00,11865.42
09/01/2020 00:00,10999.39
09/02/2020 00:00,5460.55
09/03/2020 00:00,5054.93
09/04/2020 00:00,3935.70
09/05/2020 00:00,4492.63
09/06/2020 00:00,7560.56
09/07/2020 00:00,12527.44
09/08/2020 00:00,16518.29
09/09/2020 00:00,16390.97
09/10/2020 00:00,7418.97
09/11/2020 00:00,3131.74
09/12/2020 00:00,3200.43
09/13/2020 00:00,2856.15
09/14/2020 00:00,3970.47
09/15/2020 00:00,2018.54
09/16/2020 00:00,2408.70
09/17/2020 00:00,3552.02
09/18/2020 00:00,4667.98
09/19/2020 00:00,5286.85
09/20/2020 00:00,7090.54
09/21/2020 00:00,6670.08
09/22/2020 00:00,3888.37
09/23/2020 00:00,2492.06
